Deposit ID,Date_2025,Depo,Volume_2025,Date_2024_Original,Volume_2024_Original
6,2025-10-18,Edmond Hope Center,84.1462870654158,2024-10-18,84.45
3,2025-10-18,Integris Baptist,132.59778482106773,2024-10-18,115.35
3,2025-10-18,Integris Baptist,99.27095081243662,2024-10-18,98.04
2,2025-10-18,Integris Southwest,98.41313695595852,2024-10-18,92.56
13,2025-10-18,Jane Phillips Medical Center,120.64653093061948,2024-10-18,111.62
9,2025-10-18,OU Children’s Hospital,63.554912352585326,2024-10-18,61.57
1,2025-10-18,Oklahoma Mothers’ Milk Bank,146.10830732701956,2024-10-18,132.48
21,2025-10-18,Salina Regional,64.26052575119692,2024-10-18,64.37
21,2025-10-18,Salina Regional,71.91274661281781,2024-10-18,75.06
8,2025-10-18,St. Anthony Shawnee Hospital,110.03771044201046,2024-10-18,107.66
15,2025-10-18,YWCA East,48.50140312101382,2024-10-18,50.9
34,2025-10-19,Carter County Health Department,55.87119627830652,2024-10-19,50.0
34,2025-10-19,Carter County Health Department,65.02496228243963,2024-10-19,60.55
23,2025-10-19,Flint Hills- Riley County Health Department,120.40713541233892,2024-10-19,107.23
29,2025-10-19,Grady County,82.83888384100042,2024-10-19,75.14
2,2025-10-19,Integris Southwest,90.33852674679612,2024-10-19,94.32
16,2025-10-19,KUMC - University of Kansas Health System,98.72265149832666,2024-10-19,92.49
16,2025-10-19,KUMC - University of Kansas Health System,91.57506562571913,2024-10-19,85.89
9,2025-10-19,OU Children’s Hospital,117.71605329071024,2024-10-19,107.85
20,2025-10-19,Southeast KS Health Department,64.84725444739945,2024-10-19,58.88
8,2025-10-19,St. Anthony Shawnee Hospital,100.48126972309036,2024-10-19,96.76
12,2025-10-19,St. John Owasso,68.07297344448585,2024-10-19,59.29
5,2025-10-19,Variety Care- Lafayette,128.1952942756278,2024-10-19,119.26
19,2025-10-19,Woven Leaf,80.91782337188225,2024-10-19,75.29
14,2025-10-19,YWCA South,108.98836543381766,2024-10-19,102.56
4,2025-10-20,Cleveland County Moore,125.39685982415043,2024-10-20,109.4
6,2025-10-20,Edmond Hope Center,108.7050029372247,2024-10-20,105.76
3,2025-10-20,Integris Baptist,85.44528421241873,2024-10-20,75.24
2,2025-10-20,Integris Southwest,92.79212521110982,2024-10-20,87.91
2,2025-10-20,Integris Southwest,101.88153083363419,2024-10-20,88.66
17,2025-10-20,KUMC - Kansas Health Systems – St. Francis Campus,50.919052781054894,2024-10-20,50.0
22,2025-10-20,Kansas Birth Justice Society,89.95832185615185,2024-10-20,90.34
9,2025-10-20,OU Children’s Hospital,99.55731760565902,2024-10-20,89.62
18,2025-10-20,Shawnee Mission MC,78.33805053909329,2024-10-20,68.97
18,2025-10-20,Shawnee Mission MC,81.74791306483702,2024-10-20,82.38
8,2025-10-20,St. Anthony Shawnee Hospital,109.14567350510633,2024-10-20,101.07
15,2025-10-20,YWCA East,99.6332378739265,2024-10-20,93.17
7,2025-10-21,Canadian Valley,86.10220818800114,2024-10-21,79.36
34,2025-10-21,Carter County Health Department,52.14365396983883,2024-10-21,53.02
31,2025-10-21,Custer County,165.6379047902235,2024-10-21,155.0
3,2025-10-21,Integris Baptist,105.54221133828287,2024-10-21,101.39
3,2025-10-21,Integris Baptist,110.08119619278887,2024-10-21,101.41
3,2025-10-21,Integris Baptist,87.44145685123324,2024-10-21,85.34
16,2025-10-21,KUMC - University of Kansas Health System,140.6388875504747,2024-10-21,128.67
1,2025-10-21,Oklahoma Mothers’ Milk Bank,147.64382758768312,2024-10-21,135.68
18,2025-10-21,Shawnee Mission MC,64.20228560950258,2024-10-21,56.4
25,2025-10-21,South Central Medical Center,55.37558260269612,2024-10-21,50.83
24,2025-10-21,Washington Regional Medical Center,116.53697826820057,2024-10-21,110.98
19,2025-10-21,Woven Leaf,48.03347996988897,2024-10-21,50.0
7,2025-10-22,Canadian Valley,86.40480554209127,2024-10-22,85.97
4,2025-10-22,Cleveland County Moore,72.01875967762687,2024-10-22,69.18
23,2025-10-22,Flint Hills- Riley County Health Department,96.49050120685212,2024-10-22,88.44
17,2025-10-22,KUMC - Kansas Health Systems – St. Francis Campus,90.52269377295161,2024-10-22,91.82
16,2025-10-22,KUMC - University of Kansas Health System,106.65239035182252,2024-10-22,99.01
22,2025-10-22,Kansas Birth Justice Society,71.42399339805144,2024-10-22,66.15
10,2025-10-22,OBI,54.177605916031524,2024-10-22,50.0
9,2025-10-22,OU Children’s Hospital,102.95266852721961,2024-10-22,96.23
12,2025-10-22,St. John Owasso,49.06206568686622,2024-10-22,50.0
15,2025-10-22,YWCA East,93.82306800350035,2024-10-22,83.96
26,2025-10-23,Andrew County,63.8886927359202,2024-10-23,60.98
7,2025-10-23,Canadian Valley,93.1539562426158,2024-10-23,83.88
4,2025-10-23,Cleveland County Moore,130.56010990628138,2024-10-23,136.88
4,2025-10-23,Cleveland County Moore,120.75169558666305,2024-10-23,105.72
4,2025-10-23,Cleveland County Moore,98.69168592828245,2024-10-23,100.63
3,2025-10-23,Integris Baptist,96.78141167227184,2024-10-23,87.52
2,2025-10-23,Integris Southwest,93.52736022681631,2024-10-23,90.77
17,2025-10-23,KUMC - Kansas Health Systems – St. Francis Campus,114.56232303259623,2024-10-23,105.11
17,2025-10-23,KUMC - Kansas Health Systems – St. Francis Campus,79.70944256323797,2024-10-23,71.32
32,2025-10-23,Pontotoc County,79.84877223992366,2024-10-23,74.49
12,2025-10-23,St. John Owasso,57.728093380921614,2024-10-23,58.67
14,2025-10-23,YWCA South,121.50250372249478,2024-10-23,114.93
30,2025-10-24,Beckham County,58.578899739090915,2024-10-24,54.82
6,2025-10-24,Edmond Hope Center,116.92319443272702,2024-10-24,114.52
2,2025-10-24,Integris Southwest,68.91711845135642,2024-10-24,64.74
2,2025-10-24,Integris Southwest,144.75346480968898,2024-10-24,135.71
22,2025-10-24,Kansas Birth Justice Society,94.16701119228284,2024-10-24,98.05
33,2025-10-24,McIntosh County,51.73335144153197,2024-10-24,50.0
10,2025-10-24,OBI,80.67758080937305,2024-10-24,84.36
18,2025-10-24,Shawnee Mission MC,56.71307512212975,2024-10-24,50.0
8,2025-10-24,St. Anthony Shawnee Hospital,76.37037426956026,2024-10-24,75.96
30,2025-10-25,Beckham County,56.26832042099362,2024-10-25,52.52
7,2025-10-25,Canadian Valley,105.57723872688747,2024-10-25,109.19
6,2025-10-25,Edmond Hope Center,129.89242666882092,2024-10-25,135.87
6,2025-10-25,Edmond Hope Center,120.93269265004702,2024-10-25,107.07
23,2025-10-25,Flint Hills- Riley County Health Department,90.2054978717308,2024-10-25,80.07
23,2025-10-25,Flint Hills- Riley County Health Department,138.94083646284517,2024-10-25,121.38
3,2025-10-25,Integris Baptist,91.19650561482942,2024-10-25,84.3
2,2025-10-25,Integris Southwest,119.50715810363562,2024-10-25,114.58
33,2025-10-25,McIntosh County,56.12996831358872,2024-10-25,50.0
1,2025-10-25,Oklahoma Mothers’ Milk Bank,131.65023850993802,2024-10-25,133.07
1,2025-10-25,Oklahoma Mothers’ Milk Bank,124.24630143401966,2024-10-25,113.21
1,2025-10-25,Oklahoma Mothers’ Milk Bank,116.88754569150068,2024-10-25,116.04
21,2025-10-25,Salina Regional,99.01758073422327,2024-10-25,92.15
18,2025-10-25,Shawnee Mission MC,90.28586732011627,2024-10-25,80.65
8,2025-10-25,St. Anthony Shawnee Hospital,103.04680600320572,2024-10-25,91.5
8,2025-10-25,St. Anthony Shawnee Hospital,64.70438554606996,2024-10-25,65.21
5,2025-10-25,Variety Care- Lafayette,166.57920937058788,2024-10-25,150.0
5,2025-10-25,Variety Care- Lafayette,108.15152280038599,2024-10-25,94.09
24,2025-10-25,Washington Regional Medical Center,109.44166232691187,2024-10-25,97.09
36,2025-10-26,Alliance Health Woodward,65.99039157648559,2024-10-26,63.22
36,2025-10-26,Alliance Health Woodward,48.50978106817761,2024-10-26,50.0
26,2025-10-26,Andrew County,68.02069257384727,2024-10-26,66.88
2,2025-10-26,Integris Southwest,118.6263844798167,2024-10-26,123.03
22,2025-10-26,Kansas Birth Justice Society,48.1701653775121,2024-10-26,50.0
9,2025-10-26,OU Children’s Hospital,61.79163887290716,2024-10-26,62.28
1,2025-10-26,Oklahoma Mothers’ Milk Bank,68.53348495874694,2024-10-26,68.28
32,2025-10-26,Pontotoc County,101.49888307031696,2024-10-26,88.64
20,2025-10-26,Southeast KS Health Department,56.879652314338934,2024-10-26,50.0
8,2025-10-26,St. Anthony Shawnee Hospital,97.02748921107846,2024-10-26,100.81
8,2025-10-26,St. Anthony Shawnee Hospital,128.35436142074516,2024-10-26,114.55
12,2025-10-26,St. John Owasso,55.66973907271836,2024-10-26,50.0
11,2025-10-26,Tulsa Hillcrest Hospital,66.93263477494038,2024-10-26,67.21
5,2025-10-26,Variety Care- Lafayette,132.44706191091885,2024-10-26,128.95
15,2025-10-26,YWCA East,138.54505529127633,2024-10-26,143.27
34,2025-10-27,Carter County Health Department,100.9897525857128,2024-10-27,100.42
4,2025-10-27,Cleveland County Moore,132.11331559960232,2024-10-27,134.33
4,2025-10-27,Cleveland County Moore,128.50835392690882,2024-10-27,123.81
31,2025-10-27,Custer County,82.45053138796301,2024-10-27,84.18
6,2025-10-27,Edmond Hope Center,110.73340296814958,2024-10-27,109.07
29,2025-10-27,Grady County,124.77452034808393,2024-10-27,109.01
13,2025-10-27,Jane Phillips Medical Center,55.48293197209186,2024-10-27,50.0
37,2025-10-27,McAlester Regional Health,58.95660027138365,2024-10-27,58.38
9,2025-10-27,OU Children’s Hospital,93.04571875677972,2024-10-27,95.34
25,2025-10-27,South Central Medical Center,57.17761465269562,2024-10-27,50.0
8,2025-10-27,St. Anthony Shawnee Hospital,85.02148225103441,2024-10-27,85.32
5,2025-10-27,Variety Care- Lafayette,129.57855976272248,2024-10-27,117.6
36,2025-10-28,Alliance Health Woodward,85.26015486386322,2024-10-28,81.44
4,2025-10-28,Cleveland County Moore,152.77935439567563,2024-10-28,150.0
27,2025-10-28,Comanche County Memorial Hospital,83.97461111024606,2024-10-28,75.53
6,2025-10-28,Edmond Hope Center,150.04675464595,2024-10-28,148.49
28,2025-10-28,Garfield County Health Department,117.43504128963733,2024-10-28,118.37
29,2025-10-28,Grady County,128.6667855114987,2024-10-28,133.12
2,2025-10-28,Integris Southwest,139.44670360981576,2024-10-28,136.57
17,2025-10-28,KUMC - Kansas Health Systems – St. Francis Campus,168.4397676557442,2024-10-28,150.0
37,2025-10-28,McAlester Regional Health,83.15149534386768,2024-10-28,86.39
20,2025-10-28,Southeast KS Health Department,124.59728142366546,2024-10-28,127.22
8,2025-10-28,St. Anthony Shawnee Hospital,121.42200794518503,2024-10-28,114.26
12,2025-10-28,St. John Owasso,115.92300480356413,2024-10-28,118.17
19,2025-10-28,Woven Leaf,110.84474563766615,2024-10-28,102.18
14,2025-10-28,YWCA South,150.193891830503,2024-10-28,150.0
30,2025-10-29,Beckham County,109.7151443295931,2024-10-29,108.49
7,2025-10-29,Canadian Valley,154.94344902964758,2024-10-29,148.71
4,2025-10-29,Cleveland County Moore,166.61414671450424,2024-10-29,150.0
4,2025-10-29,Cleveland County Moore,146.61445464458228,2024-10-29,150.0
6,2025-10-29,Edmond Hope Center,149.19447272940764,2024-10-29,142.42
23,2025-10-29,Flint Hills- Riley County Health Department,143.35460296407499,2024-10-29,142.68
2,2025-10-29,Integris Southwest,161.21995456586947,2024-10-29,150.0
13,2025-10-29,Jane Phillips Medical Center,121.22356506715258,2024-10-29,115.33
22,2025-10-29,Kansas Birth Justice Society,132.5299007656227,2024-10-29,137.13
37,2025-10-29,McAlester Regional Health,92.57292030236971,2024-10-29,86.83
10,2025-10-29,OBI,122.3911222806181,2024-10-29,125.04
11,2025-10-29,Tulsa Hillcrest Hospital,107.10116687898251,2024-10-29,96.1
26,2025-10-30,Andrew County,118.77220170419088,2024-10-30,103.47
7,2025-10-30,Canadian Valley,156.25294272394314,2024-10-30,150.0
7,2025-10-30,Canadian Valley,164.25018228897355,2024-10-30,150.0
27,2025-10-30,Comanche County Memorial Hospital,78.55042444768276,2024-10-30,71.06
6,2025-10-30,Edmond Hope Center,158.6406811609171,2024-10-30,150.0
3,2025-10-30,Integris Baptist,169.18557933131288,2024-10-30,150.0
2,2025-10-30,Integris Southwest,104.34989420565887,2024-10-30,108.54
2,2025-10-30,Integris Southwest,127.3369931980864,2024-10-30,117.53
2,2025-10-30,Integris Southwest,127.4567218147935,2024-10-30,128.87
16,2025-10-30,KUMC - University of Kansas Health System,168.36608920974564,2024-10-30,150.0
32,2025-10-30,Pontotoc County,105.56368321721365,2024-10-30,103.06
8,2025-10-30,St. Anthony Shawnee Hospital,124.48184350560913,2024-10-30,116.9
11,2025-10-30,Tulsa Hillcrest Hospital,151.52546957417294,2024-10-30,135.53
5,2025-10-30,Variety Care- Lafayette,155.0582182475499,2024-10-30,150.0
15,2025-10-30,YWCA East,151.91626490167408,2024-10-30,150.0
26,2025-10-31,Andrew County,83.55783218656028,2024-10-31,79.74
7,2025-10-31,Canadian Valley,168.29384024434938,2024-10-31,150.0
6,2025-10-31,Edmond Hope Center,152.34699317035017,2024-10-31,150.0
29,2025-10-31,Grady County,126.40882543400349,2024-10-31,120.56
13,2025-10-31,Jane Phillips Medical Center,137.21415331557537,2024-10-31,124.93
9,2025-10-31,OU Children’s Hospital,156.99542589941004,2024-10-31,150.0
9,2025-10-31,OU Children’s Hospital,153.34211337201558,2024-10-31,150.0
9,2025-10-31,OU Children’s Hospital,156.11969733599096,2024-10-31,150.0
21,2025-10-31,Salina Regional,159.47691975683242,2024-10-31,142.69
24,2025-10-31,Washington Regional Medical Center,100.59894805696622,2024-10-31,97.54
16,2025-11-01,KUMC - University of Kansas Health System,159.29836842902677,2024-11-01,139.7
16,2025-11-01,KUMC - University of Kansas Health System,127.44217036686524,2024-11-01,129.37
9,2025-11-01,OU Children’s Hospital,125.09870802687864,2024-11-01,128.28
1,2025-11-01,Oklahoma Mothers’ Milk Bank,148.3925764761605,2024-11-01,150.0
1,2025-11-01,Oklahoma Mothers’ Milk Bank,159.53181953793165,2024-11-01,150.0
18,2025-11-01,Shawnee Mission MC,149.62865421452662,2024-11-01,138.68
8,2025-11-01,St. Anthony Shawnee Hospital,159.87943399985812,2024-11-01,150.0
8,2025-11-01,St. Anthony Shawnee Hospital,134.82601665747688,2024-11-01,128.66
5,2025-11-01,Variety Care- Lafayette,165.37340876024604,2024-11-01,150.0
7,2025-11-02,Canadian Valley,162.35001778887565,2024-11-02,150.0
7,2025-11-02,Canadian Valley,146.7367063011945,2024-11-02,150.0
3,2025-11-02,Integris Baptist,152.4324962376173,2024-11-02,143.24
9,2025-11-02,OU Children’s Hospital,154.21202407148337,2024-11-02,145.41
9,2025-11-02,OU Children’s Hospital,153.46031072719705,2024-11-02,149.8
1,2025-11-02,Oklahoma Mothers’ Milk Bank,149.39480177392855,2024-11-02,150.0
34,2025-11-03,Carter County Health Department,73.23941207388852,2024-11-03,74.2
4,2025-11-03,Cleveland County Moore,147.9851333960645,2024-11-03,150.0
4,2025-11-03,Cleveland County Moore,167.27132854681997,2024-11-03,150.0
31,2025-11-03,Custer County,106.96262602395505,2024-11-03,93.5
3,2025-11-03,Integris Baptist,159.6378140981129,2024-11-03,150.0
3,2025-11-03,Integris Baptist,115.28889245224984,2024-11-03,117.81
2,2025-11-03,Integris Southwest,149.0612940097075,2024-11-03,150.0
17,2025-11-03,KUMC - Kansas Health Systems – St. Francis Campus,129.4272151584548,2024-11-03,128.69
21,2025-11-03,Salina Regional,124.43428044574297,2024-11-03,121.41
8,2025-11-03,St. Anthony Shawnee Hospital,166.4319679004464,2024-11-03,150.0
5,2025-11-03,Variety Care- Lafayette,151.0712270298267,2024-11-03,150.0
5,2025-11-03,Variety Care- Lafayette,170.31371345593348,2024-11-03,150.0
36,2025-11-04,Alliance Health Woodward,64.03645106797485,2024-11-04,65.01
6,2025-11-04,Edmond Hope Center,149.04622603656517,2024-11-04,150.0
3,2025-11-04,Integris Baptist,166.37779161430504,2024-11-04,150.0
17,2025-11-04,KUMC - Kansas Health Systems – St. Francis Campus,149.1151279030694,2024-11-04,150.0
1,2025-11-04,Oklahoma Mothers’ Milk Bank,145.11051654908366,2024-11-04,150.0
21,2025-11-04,Salina Regional,110.59315875067063,2024-11-04,98.83
20,2025-11-04,Southeast KS Health Department,105.25449250784133,2024-11-04,102.84
8,2025-11-04,St. Anthony Shawnee Hospital,158.94751645715112,2024-11-04,141.31
11,2025-11-04,Tulsa Hillcrest Hospital,84.29145316642737,2024-11-04,77.72
5,2025-11-04,Variety Care- Lafayette,159.20354732784563,2024-11-04,150.0
36,2025-11-05,Alliance Health Woodward,128.69083820533785,2024-11-05,114.48
30,2025-11-05,Beckham County,129.9272778757633,2024-11-05,118.11
3,2025-11-05,Integris Baptist,161.31986805272032,2024-11-05,150.0
3,2025-11-05,Integris Baptist,147.06145702273474,2024-11-05,150.0
9,2025-11-05,OU Children’s Hospital,125.6316814444565,2024-11-05,125.64
1,2025-11-05,Oklahoma Mothers’ Milk Bank,150.3974203955403,2024-11-05,150.0
1,2025-11-05,Oklahoma Mothers’ Milk Bank,166.27784439627402,2024-11-05,150.0
5,2025-11-05,Variety Care- Lafayette,142.51960172283898,2024-11-05,150.0
26,2025-11-06,Andrew County,93.65607487787376,2024-11-06,89.91
31,2025-11-06,Custer County,124.46402274438039,2024-11-06,125.53
2,2025-11-06,Integris Southwest,137.2432063972316,2024-11-06,134.52
35,2025-11-06,Jackson County Altus,109.79686110993411,2024-11-06,96.81
17,2025-11-06,KUMC - Kansas Health Systems – St. Francis Campus,121.29923323473031,2024-11-06,116.23
16,2025-11-06,KUMC - University of Kansas Health System,141.07014755070935,2024-11-06,145.62
10,2025-11-06,OBI,144.04110995264136,2024-11-06,127.28
32,2025-11-06,Pontotoc County,115.01668554022362,2024-11-06,115.29
18,2025-11-06,Shawnee Mission MC,79.2645432851835,2024-11-06,75.69
8,2025-11-06,St. Anthony Shawnee Hospital,143.70177357152082,2024-11-06,150.0
5,2025-11-06,Variety Care- Lafayette,151.2438274048138,2024-11-06,150.0
26,2025-11-07,Andrew County,98.57735724830535,2024-11-07,89.3
7,2025-11-07,Canadian Valley,156.48898238819456,2024-11-07,150.0
7,2025-11-07,Canadian Valley,131.81313247483638,2024-11-07,134.38
4,2025-11-07,Cleveland County Moore,154.4359710905228,2024-11-07,150.0
23,2025-11-07,Flint Hills- Riley County Health Department,160.40732071639968,2024-11-07,150.0
23,2025-11-07,Flint Hills- Riley County Health Department,162.50758573105665,2024-11-07,145.68
9,2025-11-07,OU Children’s Hospital,160.57954163775284,2024-11-07,155.0
12,2025-11-07,St. John Owasso,157.1179606230015,2024-11-07,150.0
5,2025-11-07,Variety Care- Lafayette,165.31726927365847,2024-11-07,150.0
5,2025-11-07,Variety Care- Lafayette,172.48673109751314,2024-11-07,150.0
15,2025-11-07,YWCA East,147.6212508993744,2024-11-07,150.0
7,2025-11-08,Canadian Valley,155.64535839745034,2024-11-08,150.0
31,2025-11-08,Custer County,111.15422673931097,2024-11-08,109.18
6,2025-11-08,Edmond Hope Center,157.8174227237868,2024-11-08,150.0
2,2025-11-08,Integris Southwest,169.8181715164326,2024-11-08,150.0
2,2025-11-08,Integris Southwest,159.03479885749115,2024-11-08,150.0
16,2025-11-08,KUMC - University of Kansas Health System,151.3417640781135,2024-11-08,144.1
1,2025-11-08,Oklahoma Mothers’ Milk Bank,160.953874216236,2024-11-08,150.0
32,2025-11-08,Pontotoc County,88.28826999731334,2024-11-08,89.1
8,2025-11-08,St. Anthony Shawnee Hospital,157.79562028651372,2024-11-08,150.0
24,2025-11-08,Washington Regional Medical Center,124.82746777689957,2024-11-08,130.56
19,2025-11-08,Woven Leaf,91.07021038236161,2024-11-08,94.86
15,2025-11-08,YWCA East,143.54734657968672,2024-11-08,150.0
7,2025-11-09,Canadian Valley,146.65181948274338,2024-11-09,147.02
4,2025-11-09,Cleveland County Moore,145.84778999871742,2024-11-09,150.0
4,2025-11-09,Cleveland County Moore,160.74958500023314,2024-11-09,150.0
27,2025-11-09,Comanche County Memorial Hospital,99.21913037169027,2024-11-09,88.76
28,2025-11-09,Garfield County Health Department,140.53734372116188,2024-11-09,139.67
13,2025-11-09,Jane Phillips Medical Center,141.39792455270054,2024-11-09,129.14
22,2025-11-09,Kansas Birth Justice Society,144.70790600228867,2024-11-09,147.34
1,2025-11-09,Oklahoma Mothers’ Milk Bank,166.5433732866886,2024-11-09,150.0
25,2025-11-09,South Central Medical Center,141.39295957409553,2024-11-09,143.59
8,2025-11-09,St. Anthony Shawnee Hospital,153.8925456875795,2024-11-09,150.0
11,2025-11-09,Tulsa Hillcrest Hospital,103.01523863851324,2024-11-09,107.87
11,2025-11-09,Tulsa Hillcrest Hospital,104.28602110390626,2024-11-09,108.64
5,2025-11-09,Variety Care- Lafayette,155.97116303790375,2024-11-09,150.0
14,2025-11-09,YWCA South,154.2628073071372,2024-11-09,150.0
4,2025-11-10,Cleveland County Moore,162.82179389666618,2024-11-10,150.0
6,2025-11-10,Edmond Hope Center,149.60799974719944,2024-11-10,150.0
10,2025-11-10,OBI,130.95595590309836,2024-11-10,118.56
9,2025-11-10,OU Children’s Hospital,139.03911821211818,2024-11-10,142.59
25,2025-11-10,South Central Medical Center,103.77752020201578,2024-11-10,94.33
31,2025-11-11,Custer County,125.400939000446,2024-11-11,113.48
6,2025-11-11,Edmond Hope Center,167.30575682918257,2024-11-11,150.0
6,2025-11-11,Edmond Hope Center,149.53276800034544,2024-11-11,150.0
3,2025-11-11,Integris Baptist,176.0534862335623,2024-11-11,155.0
3,2025-11-11,Integris Baptist,144.4849556650332,2024-11-11,150.0
13,2025-11-11,Jane Phillips Medical Center,123.36551709362557,2024-11-11,116.94
16,2025-11-11,KUMC - University of Kansas Health System,141.62484129893,2024-11-11,148.48
22,2025-11-11,Kansas Birth Justice Society,150.46489222287215,2024-11-11,150.0
10,2025-11-11,OBI,123.87167602091773,2024-11-11,121.56
10,2025-11-11,OBI,119.76738794552817,2024-11-11,110.53
9,2025-11-11,OU Children’s Hospital,147.6055505864667,2024-11-11,143.66
9,2025-11-11,OU Children’s Hospital,149.9456830354415,2024-11-11,131.92
1,2025-11-11,Oklahoma Mothers’ Milk Bank,171.34476973722337,2024-11-11,150.0
1,2025-11-11,Oklahoma Mothers’ Milk Bank,160.84390833676983,2024-11-11,150.0
32,2025-11-11,Pontotoc County,140.9957899606026,2024-11-11,132.62
20,2025-11-11,Southeast KS Health Department,122.04561206529938,2024-11-11,127.66
23,2025-11-12,Flint Hills- Riley County Health Department,162.35144565105728,2024-11-12,144.06
16,2025-11-12,KUMC - University of Kansas Health System,164.67200927818115,2024-11-12,150.0
33,2025-11-12,McIntosh County,114.11792633344781,2024-11-12,105.11
18,2025-11-12,Shawnee Mission MC,109.46526034816534,2024-11-12,96.07
20,2025-11-12,Southeast KS Health Department,124.75946241155832,2024-11-12,111.43
8,2025-11-12,St. Anthony Shawnee Hospital,142.62111876404958,2024-11-12,140.72
12,2025-11-12,St. John Owasso,121.97634805948682,2024-11-12,121.31
36,2025-11-13,Alliance Health Woodward,127.75186247850928,2024-11-13,111.28
26,2025-11-13,Andrew County,103.02410989566793,2024-11-13,94.24
7,2025-11-13,Canadian Valley,130.282919825652,2024-11-13,127.98
6,2025-11-13,Edmond Hope Center,163.68738487665786,2024-11-13,150.0
3,2025-11-13,Integris Baptist,142.5020298756204,2024-11-13,140.76
2,2025-11-13,Integris Southwest,132.15501817616666,2024-11-13,138.81
17,2025-11-13,KUMC - Kansas Health Systems – St. Francis Campus,144.86818208839665,2024-11-13,150.0
20,2025-11-13,Southeast KS Health Department,161.1806862284939,2024-11-13,150.0
12,2025-11-13,St. John Owasso,155.7839440963121,2024-11-13,150.0
5,2025-11-13,Variety Care- Lafayette,150.94848126316893,2024-11-13,150.0
5,2025-11-13,Variety Care- Lafayette,171.4008096133811,2024-11-13,150.0
7,2025-11-14,Canadian Valley,141.85081965564737,2024-11-14,139.25
7,2025-11-14,Canadian Valley,157.8655158431031,2024-11-14,147.67
4,2025-11-14,Cleveland County Moore,167.5371537076688,2024-11-14,150.0
4,2025-11-14,Cleveland County Moore,170.56453540582487,2024-11-14,150.0
4,2025-11-14,Cleveland County Moore,147.38372967618687,2024-11-14,150.0
27,2025-11-14,Comanche County Memorial Hospital,121.95426995199018,2024-11-14,107.38
2,2025-11-14,Integris Southwest,140.07012063614974,2024-11-14,144.63
9,2025-11-14,OU Children’s Hospital,137.24299380017618,2024-11-14,139.03
1,2025-11-14,Oklahoma Mothers’ Milk Bank,150.33145578704546,2024-11-14,150.0
21,2025-11-14,Salina Regional,143.13314456546695,2024-11-14,139.71
11,2025-11-14,Tulsa Hillcrest Hospital,113.53943243842289,2024-11-14,117.98
7,2025-11-15,Canadian Valley,149.89975847416218,2024-11-15,150.0
7,2025-11-15,Canadian Valley,159.83673338082264,2024-11-15,150.0
4,2025-11-15,Cleveland County Moore,156.628807573042,2024-11-15,150.0
27,2025-11-15,Comanche County Memorial Hospital,81.04334158160694,2024-11-15,73.66
6,2025-11-15,Edmond Hope Center,162.35740897911032,2024-11-15,150.0
2,2025-11-15,Integris Southwest,136.3087969363937,2024-11-15,123.83
10,2025-11-15,OBI,131.25424930662462,2024-11-15,133.92
8,2025-11-15,St. Anthony Shawnee Hospital,171.54229144352198,2024-11-15,150.0
5,2025-11-15,Variety Care- Lafayette,169.6307932498157,2024-11-15,150.0
5,2025-11-15,Variety Care- Lafayette,167.0222354191833,2024-11-15,150.0
14,2025-11-15,YWCA South,155.9014358177556,2024-11-15,150.0
14,2025-11-15,YWCA South,157.54553881050498,2024-11-15,150.0
7,2025-11-16,Canadian Valley,161.65389035886344,2024-11-16,146.77
4,2025-11-16,Cleveland County Moore,154.57218777897936,2024-11-16,150.0
6,2025-11-16,Edmond Hope Center,152.76322862590783,2024-11-16,150.0
2,2025-11-16,Integris Southwest,104.92867163483515,2024-11-16,106.19
2,2025-11-16,Integris Southwest,129.89926480721215,2024-11-16,131.62
35,2025-11-16,Jackson County Altus,144.44478943970373,2024-11-16,127.62
9,2025-11-16,OU Children’s Hospital,139.56439556064393,2024-11-16,145.21
9,2025-11-16,OU Children’s Hospital,148.87341831586417,2024-11-16,150.0
25,2025-11-16,South Central Medical Center,145.45122593275923,2024-11-16,129.07
8,2025-11-16,St. Anthony Shawnee Hospital,141.72604768865418,2024-11-16,130.9
11,2025-11-16,Tulsa Hillcrest Hospital,135.45873854677697,2024-11-16,133.75
5,2025-11-16,Variety Care- Lafayette,142.70633886658948,2024-11-16,150.0
5,2025-11-16,Variety Care- Lafayette,154.83592466647636,2024-11-16,150.0
19,2025-11-16,Woven Leaf,104.3864570619577,2024-11-16,92.45
15,2025-11-16,YWCA East,153.45953814249813,2024-11-16,141.02
15,2025-11-16,YWCA East,150.64899543823108,2024-11-16,150.0
6,2025-11-17,Edmond Hope Center,142.98696471583,2024-11-17,141.91
3,2025-11-17,Integris Baptist,158.44364742567916,2024-11-17,150.0
17,2025-11-17,KUMC - Kansas Health Systems – St. Francis Campus,148.66539213901277,2024-11-17,141.78
21,2025-11-17,Salina Regional,110.85035137585079,2024-11-17,101.05
18,2025-11-17,Shawnee Mission MC,131.442514876689,2024-11-17,117.76
18,2025-11-17,Shawnee Mission MC,135.01286067543748,2024-11-17,138.62
8,2025-11-17,St. Anthony Shawnee Hospital,147.43216587236637,2024-11-17,150.0
11,2025-11-17,Tulsa Hillcrest Hospital,58.6060405101889,2024-11-17,56.57
24,2025-11-17,Washington Regional Medical Center,93.02182602114651,2024-11-17,87.0
19,2025-11-17,Woven Leaf,115.29905653214632,2024-11-17,111.21
14,2025-11-17,YWCA South,151.49826209331067,2024-11-17,150.0
